epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
104,7261.25,1.30576,0.87725,1.19396,0.48817,0.31684,0.32582,0.15997,1.87617,1.66837,1.47899,0.006601,0.006601,0.006601
105,7330.17,1.30948,0.86619,1.17491,0.30952,0.2677,0.22768,0.11242,1.98193,2.22991,1.48697,0.006568,0.006568,0.006568
106,7398.85,1.2806,0.85515,1.15819,0.54239,0.30394,0.29604,0.13965,1.95452,1.71798,1.47537,0.006535,0.006535,0.006535
107,7467.98,1.2905,0.85663,1.17663,0.28434,0.28324,0.24769,0.11422,2.04108,2.06747,1.51829,0.006502,0.006502,0.006502
108,7536.67,1.27148,0.85726,1.17644,0.42319,0.21445,0.2039,0.09364,2.16055,2.09661,1.64012,0.006469,0.006469,0.006469
109,7605.75,1.29981,0.86363,1.17781,0.3399,0.36625,0.30893,0.14544,1.92105,1.79782,1.4662,0.006436,0.006436,0.006436
110,7674.86,1.2876,0.85686,1.16878,0.44056,0.33967,0.3459,0.15429,2.00567,1.57395,1.4702,0.006403,0.006403,0.006403
111,7743.72,1.26363,0.84699,1.16519,0.468,0.26679,0.25345,0.1089,2.04723,1.9051,1.51929,0.00637,0.00637,0.00637
112,7812.83,1.27172,0.8443,1.17061,0.48586,0.24532,0.23866,0.10956,2.07471,2.00596,1.54344,0.006337,0.006337,0.006337
113,7881.59,1.26792,0.84498,1.17599,0.35734,0.30136,0.27907,0.12612,1.96423,1.84978,1.48147,0.006304,0.006304,0.006304
114,7950.34,1.27037,0.85557,1.16635,0.54674,0.2923,0.30927,0.15008,1.96507,1.69073,1.47719,0.006271,0.006271,0.006271
115,8019.5,1.27451,0.84612,1.17,0.4973,0.27285,0.28175,0.13466,1.95615,1.77768,1.51781,0.006238,0.006238,0.006238
116,8088.63,1.26244,0.83493,1.1608,0.34038,0.27303,0.27651,0.13304,1.93948,1.78401,1.4963,0.006205,0.006205,0.006205
117,8157.66,1.2809,0.86485,1.18302,0.45528,0.18755,0.18456,0.08197,2.2628,2.31018,1.84356,0.006172,0.006172,0.006172
118,8226.55,1.24641,0.82793,1.1703,0.55653,0.281,0.2864,0.13182,2.01182,1.73906,1.51549,0.006139,0.006139,0.006139
119,8295.51,1.25178,0.82291,1.16456,0.49279,0.27866,0.25577,0.11804,2.05415,1.85169,1.55061,0.006106,0.006106,0.006106
120,8364.32,1.24105,0.80916,1.16275,0.4077,0.24067,0.194,0.09037,2.19377,2.45551,1.61201,0.006073,0.006073,0.006073
121,8432.93,1.22397,0.81421,1.14584,0.4461,0.29314,0.29551,0.13511,1.94775,1.95704,1.48678,0.00604,0.00604,0.00604
122,8501.87,1.24441,0.82538,1.15317,0.33118,0.26991,0.25221,0.10758,2.14945,1.9489,1.61891,0.006007,0.006007,0.006007
123,8570.82,1.24071,0.8369,1.16227,0.46942,0.30435,0.32744,0.14407,2.01942,1.69071,1.5631,0.005974,0.005974,0.005974
124,8639.41,1.2205,0.81234,1.14788,0.35392,0.32499,0.30654,0.14416,1.95255,1.78224,1.48138,0.005941,0.005941,0.005941
125,8708.46,1.21471,0.79654,1.13323,0.44724,0.24647,0.22817,0.104,2.06687,2.13641,1.55245,0.005908,0.005908,0.005908
126,8777.19,1.19794,0.78069,1.12666,0.44764,0.26657,0.22278,0.09536,2.15191,2.18121,1.59402,0.005875,0.005875,0.005875
127,8846.48,1.20823,0.81703,1.1527,0.42326,0.21888,0.23247,0.1007,2.18927,2.4766,1.57951,0.005842,0.005842,0.005842
128,8914.89,1.19318,0.78316,1.14676,0.41817,0.18908,0.17949,0.06974,2.44662,2.35515,1.85084,0.005809,0.005809,0.005809
129,8983.54,1.21759,0.81769,1.15266,0.53325,0.27624,0.26126,0.11465,2.1065,2.03318,1.55761,0.005776,0.005776,0.005776
130,9051.95,1.21152,0.79551,1.14419,0.43822,0.25665,0.21681,0.09136,2.21836,2.09017,1.58001,0.005743,0.005743,0.005743
131,9119.64,1.19677,0.78867,1.13287,0.49576,0.30184,0.28605,0.13547,1.91373,1.7025,1.50115,0.00571,0.00571,0.00571
132,9187.42,1.20659,0.7887,1.13902,0.32449,0.31397,0.29369,0.14098,1.95328,1.74746,1.48166,0.005677,0.005677,0.005677
133,9255.04,1.19309,0.78641,1.12706,0.43451,0.2754,0.23525,0.11013,2.03607,2.00138,1.53305,0.005644,0.005644,0.005644
134,9322.93,1.22451,0.81915,1.14267,0.55152,0.31039,0.3209,0.14674,2.00657,1.74772,1.49768,0.005611,0.005611,0.005611
135,9391.31,1.21943,0.80041,1.13547,0.53737,0.30218,0.30757,0.1495,1.98532,1.77211,1.48948,0.005578,0.005578,0.005578
136,9460.1,1.18031,0.77436,1.13556,0.57533,0.24251,0.24262,0.11512,2.03515,1.89143,1.48578,0.005545,0.005545,0.005545
137,9529.2,1.19462,0.77803,1.13659,0.49072,0.31395,0.2712,0.11619,2.0833,1.85089,1.54911,0.005512,0.005512,0.005512
138,9597.69,1.19306,0.77832,1.13776,0.48335,0.25433,0.23888,0.10614,2.0871,2.09256,1.54104,0.005479,0.005479,0.005479
139,9666.06,1.18465,0.78137,1.13006,0.48873,0.27747,0.26961,0.12263,1.98068,1.77252,1.4857,0.005446,0.005446,0.005446
140,9734.36,1.18501,0.76879,1.12512,0.47109,0.30136,0.27086,0.12329,2.03069,1.86684,1.56387,0.005413,0.005413,0.005413
141,9802.95,1.18094,0.78285,1.12569,0.56246,0.28051,0.30197,0.137,1.97974,1.74686,1.53632,0.00538,0.00538,0.00538
142,9871.45,1.16355,0.76317,1.11893,0.52411,0.2938,0.26883,0.12397,2.00912,1.81864,1.46914,0.005347,0.005347,0.005347
143,9940.38,1.16366,0.75939,1.11886,0.44282,0.29944,0.25578,0.10496,2.15434,1.99256,1.61446,0.005314,0.005314,0.005314
144,10008.3,1.18843,0.76946,1.12194,0.50382,0.29104,0.27738,0.11849,2.08739,1.89655,1.56391,0.005281,0.005281,0.005281
145,10076.2,1.15482,0.75064,1.11868,0.48648,0.28704,0.25203,0.11511,2.06333,2.00256,1.53154,0.005248,0.005248,0.005248
146,10143.9,1.16236,0.76047,1.11063,0.60274,0.28031,0.32039,0.14079,2.03919,1.75105,1.51087,0.005215,0.005215,0.005215
