epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
193,13022.1,1.06001,0.7018,1.04952,0.38611,0.31324,0.28226,0.11294,2.06463,1.79631,1.5006,0.003664,0.003664,0.003664
194,13089.6,1.07196,0.70366,1.06255,0.45979,0.29915,0.30409,0.13264,1.94914,1.73883,1.4254,0.003631,0.003631,0.003631
195,13157,1.07881,0.69646,1.06912,0.35476,0.34042,0.28422,0.13453,1.95189,1.71436,1.46398,0.003598,0.003598,0.003598
196,13224.5,1.05257,0.68613,1.06038,0.42494,0.29256,0.2852,0.13108,1.95411,1.73201,1.44482,0.003565,0.003565,0.003565
197,13291.9,1.05775,0.69978,1.05996,0.37138,0.34198,0.2902,0.13326,1.97222,1.70883,1.49199,0.003532,0.003532,0.003532
198,13359.3,1.05872,0.70041,1.06228,0.37447,0.34229,0.28277,0.12074,2.02798,1.68065,1.50794,0.003499,0.003499,0.003499
199,13426.7,1.07481,0.69968,1.05657,0.32147,0.28766,0.25732,0.11414,2.05988,1.75759,1.48959,0.003466,0.003466,0.003466
200,13494.2,1.0517,0.68598,1.04646,0.38248,0.29714,0.27264,0.12222,1.98121,1.70569,1.49698,0.003433,0.003433,0.003433
201,13560.8,1.04563,0.68751,1.0512,0.35423,0.27542,0.26248,0.11929,2.03882,1.66648,1.47285,0.0034,0.0034,0.0034
202,13628,1.06085,0.69796,1.05867,0.37984,0.30339,0.26676,0.12634,1.99308,1.69634,1.48908,0.003367,0.003367,0.003367
203,13695.4,1.06714,0.69619,1.05723,0.42318,0.28142,0.27678,0.1332,1.94448,1.72519,1.45855,0.003334,0.003334,0.003334
204,13762.9,1.06565,0.70208,1.0574,0.4104,0.34307,0.3236,0.1391,2.01439,1.66895,1.46208,0.003301,0.003301,0.003301
205,13830.4,1.0636,0.69795,1.05937,0.38712,0.2868,0.25942,0.1166,2.08775,1.66458,1.54878,0.003268,0.003268,0.003268
206,13897.9,1.04992,0.67729,1.05278,0.40995,0.34217,0.3175,0.13572,2.01875,1.67614,1.48666,0.003235,0.003235,0.003235
207,13965.4,1.03816,0.67776,1.03953,0.41663,0.30028,0.27993,0.12282,2.00763,1.72629,1.47778,0.003202,0.003202,0.003202
208,14032.8,1.04191,0.67092,1.0536,0.39228,0.32266,0.29532,0.1359,1.97138,1.66293,1.45113,0.003169,0.003169,0.003169
209,14100.2,1.0266,0.67745,1.04173,0.3849,0.33051,0.27859,0.12928,2.01075,1.73658,1.52944,0.003136,0.003136,0.003136
210,14167.7,1.04492,0.69391,1.05358,0.3962,0.31086,0.2924,0.13522,1.91347,1.68247,1.46351,0.003103,0.003103,0.003103
211,14235.1,1.03046,0.66816,1.03909,0.40475,0.30679,0.29259,0.131,1.98783,1.72253,1.50898,0.00307,0.00307,0.00307
212,14302.4,1.03699,0.67879,1.04232,0.40502,0.31571,0.28409,0.13054,1.97229,1.69054,1.50803,0.003037,0.003037,0.003037
213,14369.9,1.02793,0.67223,1.03777,0.49776,0.36211,0.3592,0.1707,1.83518,1.58922,1.38242,0.003004,0.003004,0.003004
214,14437.4,1.02267,0.67451,1.0341,0.36856,0.35072,0.30281,0.13502,1.97119,1.65647,1.4953,0.002971,0.002971,0.002971
215,14504.9,0.99585,0.65342,1.03982,0.42055,0.27493,0.26868,0.12076,2.05755,1.72466,1.56254,0.002938,0.002938,0.002938
216,14572.4,1.0153,0.66119,1.04199,0.42363,0.31898,0.29438,0.13245,1.9962,1.66641,1.50094,0.002905,0.002905,0.002905
217,14640,1.01572,0.67105,1.03325,0.30743,0.30812,0.2499,0.11439,2.07299,1.72197,1.54546,0.002872,0.002872,0.002872
218,14707.5,1.00225,0.65802,1.03612,0.39571,0.35743,0.30824,0.14066,1.99031,1.70691,1.50072,0.002839,0.002839,0.002839
219,14775.1,0.9941,0.65175,1.02916,0.32592,0.32669,0.27596,0.12578,2.05854,1.73314,1.55052,0.002806,0.002806,0.002806
220,14842.4,0.99419,0.65441,1.03566,0.32759,0.33796,0.28908,0.13008,2.0167,1.71849,1.50682,0.002773,0.002773,0.002773
221,14909.8,1.00702,0.65448,1.03859,0.39,0.29917,0.2886,0.13506,1.96248,1.66171,1.46138,0.00274,0.00274,0.00274
222,14977.2,1.00938,0.66222,1.03327,0.36908,0.3114,0.2721,0.12695,2.04373,1.68538,1.52637,0.002707,0.002707,0.002707
223,15044.7,1.01407,0.65536,1.03215,0.40878,0.29152,0.27926,0.12678,1.98819,1.66322,1.51493,0.002674,0.002674,0.002674
224,15112.1,1.01052,0.6515,1.03938,0.38586,0.31695,0.27129,0.12764,1.99741,1.68925,1.52411,0.002641,0.002641,0.002641
225,15179.6,1.00527,0.65086,1.03298,0.38098,0.30883,0.26803,0.12299,2.05367,1.67744,1.5224,0.002608,0.002608,0.002608
226,15247.1,1.00545,0.65475,1.04382,0.45384,0.28428,0.2919,0.12922,2.01158,1.65203,1.50468,0.002575,0.002575,0.002575
227,15314.6,1.00356,0.65008,1.02925,0.39998,0.30195,0.2811,0.13453,2.01218,1.66154,1.52695,0.002542,0.002542,0.002542
228,15382,1.00362,0.64987,1.03451,0.3569,0.33127,0.28871,0.138,1.97312,1.66104,1.49352,0.002509,0.002509,0.002509
229,15449.5,0.97701,0.64252,1.01749,0.37284,0.34366,0.29405,0.13943,1.97239,1.66715,1.47236,0.002476,0.002476,0.002476
230,15517,1.01187,0.65174,1.03319,0.41278,0.31272,0.30319,0.13523,2.00135,1.64899,1.51777,0.002443,0.002443,0.002443
231,15584.5,0.98946,0.64772,1.03348,0.38963,0.34953,0.30054,0.13782,1.97967,1.59972,1.5165,0.00241,0.00241,0.00241
232,15652,1.00246,0.6497,1.03589,0.42703,0.32826,0.30349,0.13433,1.98103,1.64916,1.51985,0.002377,0.002377,0.002377
233,15719.6,0.97354,0.63772,1.01892,0.4353,0.32488,0.30178,0.13,2.01482,1.68065,1.54117,0.002344,0.002344,0.002344
234,15787,0.97268,0.64353,1.01926,0.41865,0.32732,0.29457,0.13358,1.96345,1.65327,1.50723,0.002311,0.002311,0.002311
235,15854.4,0.97408,0.64653,1.02073,0.37615,0.33969,0.29653,0.13415,1.98557,1.67437,1.49848,0.002278,0.002278,0.002278
236,15921.9,0.956,0.63481,1.00446,0.35731,0.33738,0.28359,0.12736,2.04596,1.679,1.54696,0.002245,0.002245,0.002245
237,15989.3,0.95634,0.6299,1.0142,0.3842,0.31902,0.27379,0.12724,2.00341,1.69307,1.49307,0.002212,0.002212,0.002212
238,16056.7,0.95331,0.63206,1.01541,0.37105,0.3162,0.26618,0.12064,2.04458,1.65134,1.53008,0.002179,0.002179,0.002179
239,16124.2,0.95887,0.63493,1.01956,0.39358,0.29919,0.28111,0.12743,2.02965,1.69119,1.50171,0.002146,0.002146,0.002146
240,16191.5,0.95876,0.62068,1.01605,0.33488,0.31866,0.27402,0.12931,2.03269,1.70804,1.51618,0.002113,0.002113,0.002113
241,16259,0.95935,0.63424,1.01842,0.35338,0.31624,0.26957,0.12639,2.02242,1.6984,1.516,0.00208,0.00208,0.00208
242,16326.4,0.95685,0.6306,1.00701,0.35943,0.2818,0.26022,0.1244,2.01095,1.71814,1.53221,0.002047,0.002047,0.002047
243,16393.8,0.94784,0.61671,1.0017,0.35806,0.29985,0.26346,0.1239,2.00195,1.72708,1.54567,0.002014,0.002014,0.002014
244,16461.4,0.97388,0.64516,1.01881,0.36977,0.29618,0.27401,0.12664,1.99131,1.72437,1.50625,0.001981,0.001981,0.001981
245,16528.8,0.95436,0.63018,1.01289,0.32048,0.31107,0.25874,0.12377,2.01559,1.78306,1.54311,0.001948,0.001948,0.001948
246,16596.2,0.94352,0.61478,1.00778,0.3394,0.31908,0.27138,0.1294,2.00823,1.75677,1.53875,0.001915,0.001915,0.001915
247,16663.7,0.96113,0.62366,1.01012,0.32399,0.32236,0.25624,0.11978,2.05098,1.74468,1.55345,0.001882,0.001882,0.001882
248,16731.2,0.94872,0.61632,1.01434,0.37106,0.29938,0.26158,0.12347,2.0274,1.73958,1.54812,0.001849,0.001849,0.001849
249,16798.6,0.9559,0.62828,1.01965,0.38477,0.30244,0.26021,0.12101,2.06186,1.71813,1.58598,0.001816,0.001816,0.001816
250,16865.4,0.94444,0.62487,1.01693,0.39662,0.30414,0.28417,0.12677,2.03179,1.71023,1.53542,0.001783,0.001783,0.001783
251,16932.3,0.92801,0.61392,0.99925,0.38854,0.30981,0.27988,0.13064,2.01641,1.72743,1.54062,0.00175,0.00175,0.00175
252,16999.7,0.94086,0.61936,1.01335,0.38671,0.3144,0.28448,0.1292,2.00761,1.69488,1.53144,0.001717,0.001717,0.001717
253,17067.2,0.9274,0.61122,1.00849,0.34753,0.31454,0.26396,0.12209,2.04837,1.70754,1.55997,0.001684,0.001684,0.001684
254,17134.6,0.92872,0.59776,1.00141,0.32128,0.30132,0.26525,0.12415,2.05086,1.72615,1.54926,0.001651,0.001651,0.001651
255,17202.1,0.93989,0.61863,1.01085,0.35474,0.30188,0.26218,0.12473,2.05089,1.73966,1.52804,0.001618,0.001618,0.001618
256,17269.6,0.92306,0.60337,1.00494,0.41926,0.29802,0.28062,0.1319,2.01332,1.71933,1.50082,0.001585,0.001585,0.001585
257,17337.1,0.91197,0.6016,1.00164,0.32588,0.27575,0.24119,0.11402,2.07501,1.75129,1.53021,0.001552,0.001552,0.001552
258,17404.6,0.92399,0.60859,1.00222,0.31475,0.26574,0.2418,0.11348,2.07117,1.72151,1.55874,0.001519,0.001519,0.001519
259,17472,0.93274,0.62484,1.001,0.35042,0.30563,0.25179,0.11711,2.07716,1.70569,1.55521,0.001486,0.001486,0.001486
260,17539.4,0.91724,0.60883,1.00254,0.36797,0.2993,0.26322,0.12296,2.05281,1.72208,1.53182,0.001453,0.001453,0.001453
261,17606.9,0.9112,0.60474,1.00046,0.36294,0.31504,0.26714,0.12207,2.0792,1.69381,1.55754,0.00142,0.00142,0.00142
262,17674.3,0.90069,0.59698,0.99752,0.38582,0.29729,0.26884,0.12651,2.03947,1.68879,1.53966,0.001387,0.001387,0.001387
263,17741.8,0.915,0.60457,0.99747,0.38422,0.32148,0.27054,0.12268,2.04451,1.69041,1.54156,0.001354,0.001354,0.001354
264,17809.3,0.91531,0.60555,0.99483,0.33979,0.28075,0.24524,0.11632,2.06016,1.71094,1.57269,0.001321,0.001321,0.001321
265,17876.8,0.91694,0.60407,1.00653,0.36874,0.31101,0.26641,0.11983,2.08033,1.70033,1.57089,0.001288,0.001288,0.001288
266,17944.2,0.90867,0.591,0.99345,0.3698,0.29685,0.25742,0.11892,2.08078,1.71489,1.58708,0.001255,0.001255,0.001255
267,18011.7,0.90249,0.59315,0.98814,0.33676,0.28331,0.24292,0.11278,2.13736,1.73539,1.63189,0.001222,0.001222,0.001222
268,18079.3,0.91242,0.60547,1.00122,0.34655,0.28921,0.24624,0.11602,2.10301,1.73989,1.59973,0.001189,0.001189,0.001189
269,18146.8,0.91293,0.58907,1.00056,0.36936,0.3087,0.25738,0.11952,2.08609,1.73454,1.59381,0.001156,0.001156,0.001156
270,18214.2,0.90146,0.5944,0.98858,0.34026,0.30136,0.24595,0.11671,2.07928,1.7381,1.58177,0.001123,0.001123,0.001123
271,18281.6,0.90084,0.59296,0.99439,0.35191,0.30766,0.24996,0.11554,2.08153,1.76245,1.58747,0.00109,0.00109,0.00109
272,18349,0.90965,0.59591,0.99035,0.37256,0.28699,0.25026,0.11929,2.06446,1.73427,1.57128,0.001057,0.001057,0.001057
