epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
62,4135.95,1.45419,1.00368,1.2588,0.37977,0.27507,0.28671,0.12291,1.99329,1.91172,1.49991,0.007987,0.007987,0.007987
63,4202.48,1.43487,1.02094,1.24659,0.33973,0.29743,0.26616,0.12211,2.07333,1.75246,1.56247,0.007954,0.007954,0.007954
64,4269.11,1.42475,0.99034,1.25876,0.29075,0.25591,0.241,0.10711,2.03709,2.04205,1.57998,0.007921,0.007921,0.007921
65,4335.9,1.41503,0.97283,1.23046,0.43473,0.24384,0.22331,0.09905,2.1266,1.91392,1.71205,0.007888,0.007888,0.007888
66,4402.59,1.41605,0.96409,1.2467,0.3551,0.28569,0.25583,0.11431,2.09706,2.23938,1.61779,0.007855,0.007855,0.007855
67,4469.09,1.40518,0.96515,1.23314,0.26015,0.24882,0.21158,0.0987,2.06239,2.12831,1.57463,0.007822,0.007822,0.007822
68,4535.52,1.4108,0.9646,1.23051,0.37828,0.30103,0.26788,0.12385,2.00392,1.82101,1.56297,0.007789,0.007789,0.007789
69,4602.06,1.39207,0.95817,1.21125,0.3078,0.27008,0.24274,0.11091,2.05467,1.90456,1.58736,0.007756,0.007756,0.007756
70,4668.84,1.40197,0.97381,1.24236,0.36931,0.25842,0.2501,0.11425,1.94816,1.991,1.54196,0.007723,0.007723,0.007723
71,4735.48,1.40506,0.95946,1.23309,0.33524,0.21201,0.21821,0.10954,2.09723,2.17326,1.71894,0.00769,0.00769,0.00769
72,4802.15,1.38361,0.93883,1.21514,0.33415,0.23779,0.23536,0.10592,2.08519,2.09016,1.59335,0.007657,0.007657,0.007657
73,4868.96,1.37629,0.95863,1.21851,0.35593,0.32995,0.29148,0.13117,1.88496,1.66763,1.50178,0.007624,0.007624,0.007624
74,4935.65,1.37248,0.9386,1.20998,0.35379,0.27508,0.24802,0.115,2.05472,1.90443,1.60592,0.007591,0.007591,0.007591
75,5002.18,1.39384,0.95082,1.22185,0.30404,0.26025,0.25078,0.12163,1.90455,1.82336,1.51124,0.007558,0.007558,0.007558
76,5068.88,1.37813,0.92372,1.22302,0.24747,0.21313,0.16702,0.07822,2.32415,2.67172,1.76219,0.007525,0.007525,0.007525
77,5135.5,1.36518,0.91967,1.19736,0.31357,0.30051,0.26451,0.12521,1.92968,1.96556,1.52106,0.007492,0.007492,0.007492
78,5202.23,1.35048,0.91209,1.20863,0.3644,0.24665,0.2569,0.11707,2.0405,1.97308,1.60396,0.007459,0.007459,0.007459
79,5268.85,1.36008,0.91017,1.20988,0.3554,0.19011,0.21484,0.0999,2.15406,2.17462,1.65782,0.007426,0.007426,0.007426
80,5335.59,1.32876,0.90008,1.18561,0.3011,0.27962,0.25641,0.11777,1.94479,1.90019,1.53203,0.007393,0.007393,0.007393
81,5402.19,1.32913,0.89706,1.20337,0.67711,0.22911,0.26477,0.12919,1.99092,1.97614,1.60205,0.00736,0.00736,0.00736
82,5468.73,1.3509,0.89513,1.19763,0.3476,0.26028,0.24304,0.11565,1.95028,1.82878,1.54678,0.007327,0.007327,0.007327
83,5535.4,1.34455,0.91053,1.1973,0.4268,0.29093,0.30322,0.14769,1.80849,1.5827,1.42903,0.007294,0.007294,0.007294
84,5602.13,1.3255,0.8761,1.18736,0.37817,0.29885,0.29711,0.14502,1.89441,1.72093,1.46992,0.007261,0.007261,0.007261
85,5668.85,1.34158,0.8981,1.20832,0.3494,0.31422,0.28936,0.14422,1.80162,1.70101,1.41771,0.007228,0.007228,0.007228
86,5735.51,1.31683,0.90238,1.1928,0.40664,0.31948,0.33351,0.15328,1.93713,1.69431,1.52697,0.007195,0.007195,0.007195
87,5802.26,1.31396,0.88816,1.18169,0.36774,0.31265,0.31087,0.13767,1.95711,1.71921,1.57833,0.007162,0.007162,0.007162
88,5868.95,1.30235,0.86227,1.18665,0.37318,0.26338,0.28242,0.13022,2.02613,1.88382,1.5694,0.007129,0.007129,0.007129
89,5935.8,1.32276,0.87252,1.18885,0.36862,0.27909,0.27052,0.12849,1.89684,1.78732,1.49875,0.007096,0.007096,0.007096
90,6002.47,1.32629,0.89339,1.1824,0.36125,0.27129,0.26863,0.12751,1.97144,1.75479,1.50136,0.007063,0.007063,0.007063
91,6069.13,1.3023,0.87198,1.1738,0.31574,0.26193,0.25302,0.12113,1.97301,1.87905,1.51039,0.00703,0.00703,0.00703
92,6135.59,1.32768,0.89231,1.19846,0.37744,0.27485,0.27825,0.13364,1.94918,1.87863,1.52333,0.006997,0.006997,0.006997
93,6202.35,1.28267,0.85278,1.16963,0.36825,0.30547,0.3113,0.15383,1.81504,1.63658,1.44582,0.006964,0.006964,0.006964
94,6269.12,1.28471,0.86762,1.17877,0.27286,0.21949,0.20316,0.0885,2.18043,2.12071,1.78284,0.006931,0.006931,0.006931
95,6335.88,1.28457,0.86598,1.16832,0.36275,0.24526,0.2412,0.11774,2.0209,1.96391,1.58151,0.006898,0.006898,0.006898
96,6402.58,1.26284,0.84371,1.16708,0.33752,0.31865,0.29291,0.14597,1.87176,1.71502,1.44345,0.006865,0.006865,0.006865
97,6469.15,1.3007,0.86575,1.17452,0.27256,0.21183,0.19706,0.09283,2.09075,2.07001,1.62024,0.006832,0.006832,0.006832
98,6535.89,1.28066,0.84613,1.16973,0.29061,0.26336,0.25453,0.12979,1.87105,1.82756,1.47844,0.006799,0.006799,0.006799
99,6602.51,1.28691,0.84156,1.17797,0.55355,0.24722,0.25004,0.11047,2.12327,1.78706,1.74184,0.006766,0.006766,0.006766
100,6669.19,1.2504,0.84626,1.15818,0.39311,0.26039,0.29065,0.13962,1.86496,1.77865,1.42984,0.006733,0.006733,0.006733
101,6735.8,1.27861,0.84584,1.15918,0.34883,0.26379,0.25878,0.11604,1.99556,1.90745,1.51968,0.0067,0.0067,0.0067
102,6802.5,1.27767,0.85723,1.15789,0.2895,0.22251,0.20347,0.09578,2.09964,2.23449,1.59992,0.006667,0.006667,0.006667
103,6869.33,1.26888,0.83146,1.16512,0.44953,0.27381,0.30233,0.14711,1.92745,1.82735,1.51981,0.006634,0.006634,0.006634
104,6935.73,1.2646,0.82674,1.16155,0.36788,0.31003,0.29361,0.12992,1.90766,1.62473,1.51014,0.006601,0.006601,0.006601
105,7002.05,1.26448,0.81861,1.15509,0.37425,0.2758,0.2874,0.13412,1.84939,1.66164,1.46128,0.006568,0.006568,0.006568
106,7068.54,1.25259,0.81879,1.14426,0.31911,0.27449,0.258,0.11875,1.95566,1.77622,1.52445,0.006535,0.006535,0.006535
107,7134.96,1.24642,0.82442,1.15109,0.28149,0.23049,0.20859,0.10286,2.11342,2.11886,1.64393,0.006502,0.006502,0.006502
108,7201.49,1.24683,0.82407,1.15559,0.39534,0.2851,0.29299,0.1401,1.91408,1.81136,1.50593,0.006469,0.006469,0.006469
109,7267.73,1.24122,0.80702,1.15242,0.38316,0.28483,0.2655,0.12881,2.02948,2.08931,1.60777,0.006436,0.006436,0.006436
110,7334.07,1.25834,0.81413,1.1481,0.47749,0.27394,0.30273,0.1405,1.92428,1.75822,1.48394,0.006403,0.006403,0.006403
111,7400.48,1.22866,0.80973,1.1423,0.31889,0.32856,0.28516,0.13188,2.02741,1.86578,1.56211,0.00637,0.00637,0.00637
112,7467.33,1.23539,0.80491,1.13949,0.37077,0.26604,0.2585,0.11052,2.109,1.91744,1.61145,0.006337,0.006337,0.006337
113,7534.58,1.23879,0.79967,1.15525,0.30187,0.32093,0.29333,0.142,1.93726,1.81935,1.51171,0.006304,0.006304,0.006304
114,7601.5,1.23308,0.81052,1.14308,0.43511,0.32371,0.31157,0.14717,1.81957,1.65166,1.41371,0.006271,0.006271,0.006271
115,7668.88,1.22958,0.79394,1.14757,0.47444,0.30136,0.30423,0.1422,1.9442,1.7703,1.50865,0.006238,0.006238,0.006238
116,7736.3,1.23268,0.79797,1.14335,0.43434,0.31007,0.30383,0.14283,1.92666,1.87015,1.48667,0.006205,0.006205,0.006205
117,7803.37,1.23714,0.82177,1.1587,0.41714,0.31697,0.28555,0.13435,2.00048,1.79322,1.57647,0.006172,0.006172,0.006172
118,7871.26,1.19397,0.7923,1.13617,0.44705,0.31671,0.3197,0.15192,1.86989,1.67795,1.4818,0.006139,0.006139,0.006139
119,7938.81,1.19684,0.78585,1.13352,0.37334,0.29752,0.28236,0.1324,1.96051,1.85167,1.54446,0.006106,0.006106,0.006106
120,8005.87,1.20738,0.77735,1.14026,0.41935,0.3337,0.31572,0.14489,1.88702,1.68964,1.46886,0.006073,0.006073,0.006073
121,8073.14,1.19682,0.77648,1.11208,0.37247,0.29711,0.30159,0.14843,1.82614,1.58828,1.43102,0.00604,0.00604,0.00604
122,8140.7,1.1975,0.78752,1.11735,0.29204,0.25036,0.22896,0.10309,2.18878,2.02584,1.6119,0.006007,0.006007,0.006007
123,8208.09,1.19689,0.7946,1.13323,0.39474,0.31307,0.30347,0.1425,1.92058,1.65264,1.51569,0.005974,0.005974,0.005974
124,8274.33,1.19184,0.77565,1.13,0.42921,0.30511,0.31447,0.14559,1.90491,1.61593,1.50791,0.005941,0.005941,0.005941
125,8340.72,1.15757,0.76253,1.10317,0.42439,0.29765,0.30891,0.15691,1.88438,1.6341,1.50493,0.005908,0.005908,0.005908
