epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,781.591,1.25597,0.85906,1.02041,0.72768,0.7328,0.77208,0.4026,1.31992,0.84864,1.01434,0.00703,0.00703,0.00703
92,790.177,1.27952,0.89079,1.02512,0.74416,0.63837,0.6773,0.36296,1.34735,0.93603,1.02135,0.006997,0.006997,0.006997
93,798.744,1.21777,0.82966,1.00629,0.83214,0.7775,0.82353,0.44646,1.28612,0.78497,0.99897,0.006964,0.006964,0.006964
94,807.326,1.2327,0.85051,1.01498,0.81878,0.68159,0.75446,0.38876,1.36173,0.83511,1.03593,0.006931,0.006931,0.006931
95,815.896,1.23703,0.87368,1.00874,0.67317,0.60215,0.64695,0.34458,1.43322,1.10822,1.06246,0.006898,0.006898,0.006898
96,824.496,1.22591,0.8414,1.00568,0.7802,0.58139,0.68681,0.35963,1.38812,0.93451,1.04408,0.006865,0.006865,0.006865
97,833.072,1.24921,0.84894,1.01153,0.85614,0.61695,0.73759,0.38863,1.36758,0.85205,1.02592,0.006832,0.006832,0.006832
98,841.651,1.23157,0.83696,1.01371,0.83277,0.7857,0.84409,0.45102,1.32204,0.77492,1.00885,0.006799,0.006799,0.006799
99,850.234,1.21859,0.82452,1.01341,0.81371,0.74956,0.80009,0.43422,1.32875,0.83145,1.02643,0.006766,0.006766,0.006766
100,858.813,1.21118,0.83671,1.00976,0.72967,0.59182,0.67519,0.3627,1.39121,0.93372,1.04563,0.006733,0.006733,0.006733
101,867.386,1.22636,0.83562,1.00725,0.86137,0.80011,0.85199,0.45942,1.29857,0.76377,1.00415,0.0067,0.0067,0.0067
102,875.976,1.22043,0.83943,1.00276,0.83001,0.72701,0.80752,0.44639,1.29744,0.78777,1.00797,0.006667,0.006667,0.006667
103,884.542,1.22269,0.84343,1.00724,0.81309,0.72776,0.80989,0.42963,1.34076,0.77416,1.0075,0.006634,0.006634,0.006634
104,893.091,1.21097,0.83034,1.00777,0.85836,0.77869,0.83808,0.45247,1.27933,0.74613,1.0012,0.006601,0.006601,0.006601
105,901.653,1.22682,0.82422,1.00127,0.75607,0.72007,0.76504,0.37215,1.36762,0.80614,1.03687,0.006568,0.006568,0.006568
106,910.234,1.22167,0.81984,0.99725,0.71146,0.59157,0.64637,0.33901,1.43176,1.06477,1.05272,0.006535,0.006535,0.006535
107,918.801,1.21892,0.82345,1.00243,0.76635,0.61749,0.69569,0.35067,1.37313,0.86229,1.05354,0.006502,0.006502,0.006502
108,927.378,1.19883,0.81487,1.00517,0.69994,0.53986,0.55979,0.27355,1.51375,1.2817,1.11337,0.006469,0.006469,0.006469
109,935.971,1.22061,0.82474,1.00803,0.83164,0.73645,0.80736,0.4186,1.32335,0.75892,1.01438,0.006436,0.006436,0.006436
110,944.529,1.21884,0.8131,0.99844,0.81078,0.78693,0.81296,0.42868,1.32842,0.77684,1.01668,0.006403,0.006403,0.006403
111,953.076,1.19202,0.80977,0.99439,0.69714,0.59606,0.65275,0.33329,1.41935,1.03478,1.04529,0.00637,0.00637,0.00637
112,961.646,1.21333,0.81013,1.00365,0.71137,0.56484,0.60265,0.31822,1.39913,1.09045,1.044,0.006337,0.006337,0.006337
113,970.191,1.20556,0.81265,0.99899,0.73188,0.64462,0.72281,0.38264,1.37165,0.87098,1.02764,0.006304,0.006304,0.006304
114,978.804,1.2046,0.82034,1.00003,0.77241,0.65248,0.722,0.37697,1.43574,1.0041,1.06297,0.006271,0.006271,0.006271
115,987.379,1.21584,0.80551,0.99985,0.79317,0.70665,0.75041,0.39497,1.36336,1.02451,1.03012,0.006238,0.006238,0.006238
116,995.984,1.20743,0.80379,0.99758,0.60995,0.52625,0.55381,0.284,1.65726,1.70567,1.19595,0.006205,0.006205,0.006205
117,1004.57,1.20008,0.81158,0.99775,0.77588,0.66277,0.73973,0.38074,1.3649,0.88896,1.02768,0.006172,0.006172,0.006172
118,1013.15,1.18836,0.79865,0.99582,0.8822,0.7752,0.82076,0.4619,1.29502,0.72143,1.00341,0.006139,0.006139,0.006139
119,1021.74,1.1896,0.79835,0.99847,0.84197,0.76854,0.82453,0.46879,1.28379,0.73882,1.01686,0.006106,0.006106,0.006106
120,1030.34,1.18052,0.77676,0.99731,0.8767,0.74969,0.82193,0.46051,1.30013,0.73817,1.00997,0.006073,0.006073,0.006073
121,1038.93,1.17657,0.77804,0.98927,0.75714,0.59352,0.69255,0.35228,1.44928,0.96101,1.06047,0.00604,0.00604,0.00604
122,1047.51,1.19617,0.79307,0.99188,0.83122,0.7591,0.80838,0.43203,1.3234,0.77327,1.02746,0.006007,0.006007,0.006007
123,1056.09,1.17809,0.79619,0.99854,0.74096,0.76109,0.76451,0.39393,1.32975,0.77642,1.02503,0.005974,0.005974,0.005974
124,1064.62,1.17529,0.77608,0.989,0.78877,0.79951,0.82108,0.45359,1.3117,0.7333,1.02194,0.005941,0.005941,0.005941
125,1073.21,1.1573,0.76961,0.98166,0.81083,0.69576,0.7773,0.40405,1.34715,0.78602,1.03464,0.005908,0.005908,0.005908
126,1081.75,1.15617,0.75073,0.98134,0.83265,0.79679,0.85344,0.47074,1.28578,0.69646,1.00136,0.005875,0.005875,0.005875
127,1090.34,1.15793,0.78001,0.98848,0.73309,0.69824,0.77667,0.40195,1.36392,0.84497,1.0176,0.005842,0.005842,0.005842
128,1098.88,1.14672,0.75839,0.99042,0.79054,0.70556,0.77532,0.40471,1.366,0.7535,1.03028,0.005809,0.005809,0.005809
129,1107.44,1.16734,0.76061,0.98795,0.87153,0.78095,0.84892,0.4713,1.28967,0.71524,1.00793,0.005776,0.005776,0.005776
130,1116,1.17238,0.77165,0.98046,0.82962,0.79234,0.82335,0.46077,1.26989,0.72021,1.00639,0.005743,0.005743,0.005743
131,1124.56,1.17441,0.77287,0.98465,0.85517,0.78826,0.82146,0.44012,1.30109,0.73861,1.02049,0.00571,0.00571,0.00571
132,1133.12,1.17909,0.78155,0.99963,0.84923,0.78885,0.83832,0.45853,1.30922,0.7159,1.02103,0.005677,0.005677,0.005677
133,1141.68,1.14523,0.75916,0.97275,0.84099,0.71286,0.80548,0.41725,1.31272,0.78523,1.00514,0.005644,0.005644,0.005644
134,1150.26,1.18678,0.7883,0.98831,0.85727,0.69201,0.7942,0.42467,1.33459,1.16756,1.03049,0.005611,0.005611,0.005611
135,1158.81,1.18995,0.7805,0.99854,0.75007,0.57511,0.69794,0.34904,1.45325,0.95336,1.06033,0.005578,0.005578,0.005578
136,1167.38,1.1395,0.75448,0.98399,0.80501,0.71687,0.78191,0.41333,1.34123,0.78911,1.02661,0.005545,0.005545,0.005545
137,1175.97,1.15539,0.7594,0.97999,0.85601,0.75487,0.80953,0.41995,1.33259,0.71197,1.0273,0.005512,0.005512,0.005512
138,1184.55,1.15283,0.76763,0.98142,0.85729,0.79476,0.83198,0.45984,1.27619,0.72325,1.00357,0.005479,0.005479,0.005479
139,1193.14,1.1421,0.75682,0.98622,0.84637,0.76954,0.82361,0.44966,1.30478,0.74335,1.01499,0.005446,0.005446,0.005446
140,1201.73,1.15127,0.73811,0.97768,0.86633,0.76186,0.82478,0.43971,1.31658,0.7168,1.02241,0.005413,0.005413,0.005413
141,1210.29,1.13922,0.74454,0.97816,0.86084,0.7755,0.83607,0.44846,1.29219,0.6986,1.00786,0.00538,0.00538,0.00538
142,1218.85,1.14271,0.74699,0.9794,0.87536,0.76747,0.83339,0.43246,1.28879,0.72707,1.01243,0.005347,0.005347,0.005347
143,1227.4,1.13877,0.73927,0.97564,0.83819,0.76804,0.81684,0.42018,1.34526,0.71101,1.03363,0.005314,0.005314,0.005314
144,1235.94,1.161,0.75591,0.97523,0.83348,0.78309,0.82661,0.44627,1.30468,0.6917,1.01275,0.005281,0.005281,0.005281
145,1244.49,1.11841,0.72811,0.97253,0.85105,0.79966,0.84244,0.46501,1.28002,0.66528,1.01644,0.005248,0.005248,0.005248
146,1253.05,1.12664,0.74129,0.97176,0.8306,0.78036,0.83298,0.44474,1.30245,0.69408,1.02052,0.005215,0.005215,0.005215
147,1261.64,1.11317,0.72954,0.96447,0.83795,0.78688,0.82892,0.43605,1.32872,0.71205,1.02376,0.005182,0.005182,0.005182
148,1270.22,1.1273,0.7341,0.9769,0.8249,0.80533,0.83628,0.44621,1.3078,0.67847,1.0234,0.005149,0.005149,0.005149
149,1278.78,1.12239,0.73122,0.97807,0.85199,0.77442,0.80312,0.44036,1.29785,0.68545,1.01813,0.005116,0.005116,0.005116
150,1287.35,1.13099,0.72697,0.96423,0.8654,0.81028,0.8373,0.45728,1.2861,0.656,1.01896,0.005083,0.005083,0.005083
151,1295.93,1.1305,0.73574,0.97743,0.87772,0.79347,0.82914,0.46466,1.28722,0.67309,1.0237,0.00505,0.00505,0.00505
152,1304.5,1.11735,0.72462,0.9776,0.84143,0.79717,0.82217,0.45147,1.3009,0.6923,1.0236,0.005017,0.005017,0.005017
153,1313.06,1.11551,0.73563,0.978,0.80077,0.79088,0.80139,0.43118,1.32772,0.69319,1.03659,0.004984,0.004984,0.004984
154,1321.59,1.11237,0.72547,0.96879,0.80862,0.73403,0.79765,0.426,1.31112,0.74586,1.02939,0.004951,0.004951,0.004951
155,1330.15,1.11102,0.7173,0.96459,0.80163,0.79208,0.79951,0.4169,1.34109,0.71988,1.04121,0.004918,0.004918,0.004918
156,1338.75,1.10272,0.71522,0.96478,0.83164,0.78556,0.81252,0.42179,1.35702,0.81256,1.04968,0.004885,0.004885,0.004885
157,1347.31,1.10054,0.71165,0.96247,0.81329,0.72023,0.79278,0.41498,1.35395,0.76753,1.04239,0.004852,0.004852,0.004852
158,1355.87,1.08361,0.70474,0.96472,0.84802,0.7629,0.80949,0.42963,1.32131,0.66816,1.03317,0.004819,0.004819,0.004819
159,1364.44,1.10449,0.71435,0.96234,0.83216,0.7567,0.8172,0.43036,1.35047,0.72437,1.0475,0.004786,0.004786,0.004786
160,1372.99,1.11854,0.72996,0.96751,0.83498,0.80923,0.82739,0.45763,1.29739,0.68386,1.03058,0.004753,0.004753,0.004753
161,1381.54,1.07243,0.69774,0.9512,0.83229,0.76845,0.80691,0.42234,1.35469,0.7931,1.05352,0.00472,0.00472,0.00472
162,1390.1,1.13176,0.73112,0.97573,0.83661,0.74112,0.80513,0.42192,1.34963,0.71246,1.04575,0.004687,0.004687,0.004687
163,1398.68,1.10647,0.71793,0.96893,0.85534,0.76289,0.81578,0.42868,1.36781,0.68845,1.06081,0.004654,0.004654,0.004654
164,1407.22,1.0998,0.71267,0.96791,0.8873,0.77794,0.84514,0.46629,1.30126,0.67632,1.0213,0.004621,0.004621,0.004621
165,1415.78,1.08261,0.69237,0.95781,0.82438,0.77545,0.80378,0.42576,1.36462,0.68794,1.07064,0.004588,0.004588,0.004588
166,1424.35,1.09155,0.69111,0.9585,0.81337,0.784,0.80238,0.44525,1.31245,0.69918,1.02873,0.004555,0.004555,0.004555
167,1432.91,1.09222,0.71024,0.96215,0.84399,0.76944,0.80131,0.42555,1.34124,0.706,1.03316,0.004522,0.004522,0.004522
168,1441.46,1.09552,0.70308,0.9613,0.80026,0.70258,0.76713,0.40732,1.33886,0.75268,1.03886,0.004489,0.004489,0.004489
169,1450.02,1.08426,0.70318,0.95776,0.83715,0.78589,0.82353,0.45248,1.31121,0.67996,1.03489,0.004456,0.004456,0.004456
170,1458.59,1.11146,0.70193,0.96173,0.87054,0.74184,0.82411,0.45374,1.31466,0.69444,1.01883,0.004423,0.004423,0.004423
171,1467.14,1.07735,0.6888,0.95133,0.80555,0.81127,0.81388,0.43925,1.31273,0.68003,1.02871,0.00439,0.00439,0.00439
172,1475.7,1.07439,0.69929,0.95442,0.85093,0.80272,0.83227,0.45418,1.29975,0.65072,1.03767,0.004357,0.004357,0.004357
173,1484.26,1.09724,0.68817,0.95397,0.85794,0.77939,0.82721,0.45653,1.30914,0.67699,1.03395,0.004324,0.004324,0.004324
174,1492.81,1.08161,0.68433,0.95578,0.8269,0.7865,0.80168,0.42655,1.34864,0.67435,1.04386,0.004291,0.004291,0.004291
175,1501.35,1.08191,0.68819,0.9607,0.86297,0.80192,0.82067,0.45607,1.29736,0.6688,1.02299,0.004258,0.004258,0.004258
176,1509.92,1.08097,0.70265,0.95687,0.86197,0.80223,0.83347,0.46105,1.30017,0.67595,1.02514,0.004225,0.004225,0.004225
177,1518.47,1.07307,0.68092,0.95178,0.82068,0.78083,0.79834,0.41972,1.3389,0.69483,1.05201,0.004192,0.004192,0.004192
178,1527,1.09297,0.69727,0.96005,0.83514,0.77535,0.80837,0.4285,1.31786,0.70323,1.03756,0.004159,0.004159,0.004159
179,1535.57,1.06562,0.69428,0.95017,0.85292,0.77787,0.82216,0.42724,1.336,0.70339,1.02851,0.004126,0.004126,0.004126
180,1544.11,1.10109,0.70655,0.96339,0.8231,0.78811,0.81194,0.43448,1.30852,0.66338,1.0319,0.004093,0.004093,0.004093
181,1552.67,1.04947,0.6752,0.94099,0.83569,0.80687,0.83236,0.4586,1.30246,0.66603,1.03582,0.00406,0.00406,0.00406
182,1561.24,1.0728,0.68268,0.95229,0.83423,0.80704,0.83787,0.46224,1.29835,0.65971,1.02408,0.004027,0.004027,0.004027
183,1569.81,1.06259,0.65812,0.95297,0.86238,0.77989,0.82074,0.45241,1.32777,0.65819,1.05106,0.003994,0.003994,0.003994
184,1578.33,1.055,0.66639,0.94411,0.83922,0.77343,0.80481,0.42695,1.34355,0.68148,1.05566,0.003961,0.003961,0.003961
185,1586.88,1.07964,0.68743,0.95491,0.84933,0.78107,0.8189,0.45337,1.32329,0.65161,1.03812,0.003928,0.003928,0.003928
186,1595.4,1.04643,0.67002,0.94458,0.86048,0.76694,0.80218,0.42541,1.35395,0.67496,1.05772,0.003895,0.003895,0.003895
187,1603.96,1.0608,0.66561,0.94699,0.8715,0.81407,0.83605,0.45867,1.32289,0.65579,1.0426,0.003862,0.003862,0.003862
188,1612.56,1.0546,0.66213,0.94313,0.87223,0.8071,0.83739,0.44856,1.3196,0.66924,1.03485,0.003829,0.003829,0.003829
189,1621.14,1.04743,0.67284,0.95396,0.85308,0.8067,0.82427,0.44461,1.28733,0.66463,1.03159,0.003796,0.003796,0.003796
