epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
127,5077.77,1.16399,0.76007,1.13214,0.65661,0.20297,0.19086,0.10103,2.05216,2.08676,1.47945,0.005842,0.005842,0.005842
128,5117.71,1.14281,0.73043,1.12511,0.64526,0.21334,0.21273,0.11317,2.01468,1.96079,1.47885,0.005809,0.005809,0.005809
129,5157.44,1.18499,0.75235,1.12786,0.83284,0.20687,0.2118,0.1172,1.90196,1.89745,1.41677,0.005776,0.005776,0.005776
130,5197.43,1.15555,0.73247,1.1122,0.54186,0.22382,0.22394,0.12488,1.94729,2.04413,1.44785,0.005743,0.005743,0.005743
131,5237.42,1.1669,0.74231,1.11009,0.67523,0.21223,0.20854,0.11562,1.92818,1.85733,1.42977,0.00571,0.00571,0.00571
132,5277.32,1.17307,0.75323,1.12044,0.80702,0.21051,0.20491,0.10962,1.969,1.94247,1.42961,0.005677,0.005677,0.005677
133,5317.19,1.13733,0.73386,1.09981,0.51387,0.21648,0.20576,0.11245,1.98527,2.01199,1.46717,0.005644,0.005644,0.005644
134,5357.17,1.1738,0.76329,1.11292,0.64406,0.20725,0.20711,0.11024,1.92001,1.94825,1.41153,0.005611,0.005611,0.005611
135,5397.24,1.17056,0.75104,1.11999,0.66274,0.20583,0.20509,0.11053,1.93051,1.971,1.43661,0.005578,0.005578,0.005578
136,5437.22,1.13423,0.71719,1.11101,0.82639,0.22943,0.21859,0.11951,1.90437,1.88994,1.42573,0.005545,0.005545,0.005545
137,5477.33,1.14081,0.73064,1.10612,0.80478,0.21766,0.21198,0.117,1.92252,1.88407,1.42329,0.005512,0.005512,0.005512
138,5517.16,1.13733,0.73026,1.11188,0.53481,0.25383,0.23222,0.12647,1.94215,1.88482,1.4319,0.005479,0.005479,0.005479
139,5556.98,1.12979,0.71837,1.10691,0.70091,0.20703,0.20881,0.1116,2.03136,1.94066,1.47704,0.005446,0.005446,0.005446
140,5596.91,1.1321,0.70358,1.09683,0.55011,0.24502,0.22783,0.12461,1.94835,1.87798,1.43143,0.005413,0.005413,0.005413
141,5636.85,1.13436,0.72327,1.09152,0.68377,0.20537,0.21535,0.11571,1.92767,1.93621,1.42661,0.00538,0.00538,0.00538
142,5676.82,1.10548,0.70715,1.08957,0.57369,0.24121,0.21454,0.11996,1.90279,1.80013,1.38735,0.005347,0.005347,0.005347
